Location,MinTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Cloud9am,Cloud3pm,Temp3pm,Month,RainTomorrow
17,4.9,0.4,1.2,5.4,6.0,26.0,11.0,3.0,9.0,17.0,74.0,57.0,1023.3,1.0,4.0,11.5,5,0
21,18.5,0.0,4.0,10.6,2.0,41.0,2.0,14.0,9.0,22.0,70.0,56.0,1014.1,3.0,1.0,29.1,7,0
6,4.1,0.0,3.0,9.7,5.0,48.0,5.0,5.0,28.0,33.0,74.0,43.0,1020.7,5.0,3.0,10.9,5,0
5,8.9,0.0,6.922463768115942,8.2,5.0,22.0,11.0,8.0,11.0,9.0,82.0,62.0,1023.2,4.0,7.0,19.7,9,0
21,26.7,0.4,9.8,6.8,1.0,52.0,11.0,15.0,15.0,13.0,84.0,56.0,1011.3,7.0,7.0,33.3,11,0
2,11.9,0.0,9.4,12.3,8.0,41.0,3.0,3.0,17.0,20.0,52.0,15.0,1018.9,0.0,3.0,26.0,2,0
5,9.4,0.0,6.922463768115942,13.1,0.0,57.0,1.0,0.0,30.0,13.0,37.0,13.0,1019.5,4.5,4.5,31.8,11,0
8,10.3,0.0,7.4,4.5,2.0,41.0,6.0,0.0,17.0,24.0,80.0,61.0,1024.8,7.0,7.0,18.9,3,0
21,21.1,1.8,8.0,3.4,14.0,41.0,3.0,11.0,11.0,11.0,78.0,36.0,1015.5,7.0,4.0,32.1,9,0
24,3.7,0.2,0.4,8.9,7.0,15.0,7.5,8.0,16.68421052631579,11.0,97.0,62.0,1014.2,1.0,1.0,15.3,6,0
20,17.1,0.6,8.8,11.7,2.0,37.0,13.0,2.0,13.0,20.0,74.0,48.0,1019.4,4.5,4.5,23.9,12,0
22,12.4,0.0,3.2,6.2,6.0,28.0,15.0,3.0,6.0,19.0,87.0,75.0,1027.0,2.0,5.0,22.8,4,0
18,6.8,0.0,4.0,10.3,11.0,28.0,7.5,12.0,0.0,9.0,79.0,31.0,1024.8,0.0,1.0,23.6,4,0
29,5.7,0.0,2.2,2.8,12.0,39.0,11.0,11.0,20.0,15.0,71.0,67.0,1013.9,6.0,7.0,13.4,8,0
24,8.1,0.4,4.2,1.4,7.0,35.0,8.0,7.0,15.0,26.0,75.0,61.0,1024.1,7.0,8.0,12.9,11,0
2,11.6,0.0,6.8,10.2,13.0,43.0,15.0,13.0,19.0,22.0,37.0,30.0,1012.3,3.0,1.0,20.8,9,0
6,11.7,0.0,6.4,5.9,15.0,30.0,2.0,14.0,13.0,17.0,62.0,20.0,1023.7,7.0,7.0,29.5,10,0
11,11.5,0.0,1.0,9.0,2.0,24.0,0.0,3.0,9.0,11.0,75.0,50.0,1023.8,4.0,2.0,22.9,5,0
9,12.0,0.0,8.0,11.2,13.0,31.0,7.0,9.0,7.0,19.0,47.0,32.0,1022.9,2.0,1.0,32.0,10,0
27,22.2,2.0,4.8,8.5,3.0,48.0,8.0,6.0,15.0,20.0,70.0,55.0,1013.7,2.0,6.0,28.6,5,0
1,4.1,0.0,3.4,10.3,5.0,24.0,13.0,7.0,7.0,9.0,63.0,35.0,1023.1,0.0,0.0,16.7,6,0
20,21.3,0.0,8.0,3.2,8.0,59.0,15.0,8.0,11.0,31.0,76.0,79.0,1019.4,4.5,4.5,22.3,3,0
20,11.1,0.0,4.0,4.8,7.5,37.96875,11.0,10.0,13.0,20.0,47.0,33.0,1009.2,2.0,6.0,25.0,8,0
13,6.6,0.4,1.8,7.2,0.0,31.0,13.0,0.0,2.0,22.0,97.0,54.0,1033.4,5.0,2.0,15.4,8,0
10,7.4,0.8,4.8,8.9,13.0,46.0,15.0,9.0,17.0,28.0,76.0,53.0,1015.7,7.0,4.5,15.3,11,0
8,-1.1,0.6,2.4,9.4,14.0,52.0,15.0,15.0,24.0,33.0,59.0,47.0,1015.0,1.0,4.5,6.4,6,0
2,3.9,0.0,4.0,9.6,3.0,30.0,3.0,3.0,13.0,19.0,61.0,34.0,1026.9,6.0,2.0,17.2,5,0
2,16.2,0.0,12.0,13.1,9.0,48.0,6.0,13.0,11.0,19.0,44.0,23.0,1016.0,1.0,1.0,30.7,12,0
27,23.6,0.0,8.0,9.5,10.0,31.0,2.0,10.0,9.0,19.0,62.0,59.0,1009.7,7.0,3.0,31.3,12,0
19,10.6,0.0,6.922463768115942,10.0,7.5,37.96875,14.0,12.0,11.0,28.0,52.0,32.0,1019.9,0.0,6.0,22.4,8,0
0,8.5,0.0,4.2,1.3,3.0,35.0,2.0,3.0,17.0,15.0,62.0,50.0,1027.2,7.0,5.0,13.7,5,0
14,11.7,0.0,3.4,6.4,5.0,33.0,13.0,6.0,13.0,26.0,63.0,54.0,1016.5,7.0,7.0,19.0,3,0
4,6.0,1.2,0.6,5.0,8.0,37.0,8.0,7.0,6.0,19.0,100.0,55.0,1022.4,7.0,2.0,18.1,6,0
16,7.4,0.0,0.8,0.1,3.0,17.0,7.5,6.0,0.0,13.0,86.0,66.0,1029.3,7.0,7.0,13.0,7,0
26,8.5,0.0,4.8,10.4,3.0,43.0,3.0,3.0,17.0,26.0,72.0,66.0,1029.5,4.5,4.5,16.4,10,0
11,17.2,0.0,11.2,13.0,0.0,44.0,0.0,2.0,15.0,15.0,49.0,18.0,1023.1,1.0,3.0,33.6,1,0
21,21.9,0.0,8.8,10.9,12.0,48.0,6.0,12.0,9.0,26.0,57.0,36.0,1015.8,3.0,6.0,32.4,9,0
1,20.9,0.0,10.8,11.7,2.0,37.0,2.0,6.0,22.0,22.0,21.0,14.0,1016.6,1.0,2.0,34.2,2,0
13,9.2,0.2,7.6,11.5,9.0,44.0,9.0,13.0,26.0,20.0,55.0,50.0,1018.5500000000002,1.0,1.0,20.3,11,0
2,12.6,0.0,12.0,9.0,6.0,39.0,6.0,8.0,22.0,15.0,63.0,24.0,1023.2,0.0,0.0,26.5,2,0
26,8.6,1.6,1.4,4.4,13.0,37.0,7.5,8.0,0.0,17.0,100.0,93.0,1029.7,4.5,4.5,12.5,6,0
2,8.0,0.0,4.6,10.3,14.0,41.0,10.0,12.0,20.0,22.0,30.0,10.0,1015.3,4.0,4.5,28.6,10,0
14,2.2,0.0,0.4,5.3,11.0,41.0,11.0,11.0,24.0,15.0,87.0,57.0,1020.7,1.0,7.0,9.2,6,0
13,7.5,0.0,1.4,9.8,9.0,54.0,14.0,9.0,11.0,31.0,83.0,47.0,1015.6,7.0,7.0,21.4,3,0
25,14.1,0.0,4.6,3.9,3.0,31.0,6.0,6.0,17.0,15.0,54.0,57.0,1025.8,7.0,8.0,16.9,9,0
24,6.4,0.0,2.4,8.1,14.0,37.0,10.0,14.0,13.0,20.0,57.0,26.0,1017.5,6.0,1.0,25.4,4,0
1,1.6,0.0,3.2,10.1,1.0,28.0,7.5,4.0,0.0,15.0,69.0,23.0,1024.3,0.0,0.0,19.1,6,0
27,22.6,0.0,6.8,6.8,4.0,28.0,7.5,10.0,0.0,13.0,63.0,49.0,1005.5,1.0,1.0,32.1,2,0
17,8.2,0.0,1.6,8.0,2.0,22.0,9.0,2.0,4.0,7.0,73.0,57.0,1031.1,6.0,1.0,15.5,6,0
2,7.2,0.0,9.0,13.1,8.0,43.0,6.0,8.0,22.0,20.0,56.0,66.0,1022.7,0.0,1.0,20.1,11,0
12,21.0,0.0,7.0,9.4,12.0,35.0,6.0,14.0,6.0,19.0,48.0,21.0,1017.6,4.5,4.5,33.4,4,0
11,18.3,0.0,8.8,12.0,2.0,33.0,0.0,5.0,11.0,19.0,58.0,45.0,1017.7,1.0,0.0,29.4,3,0
1,11.4,0.0,2.4,8.3,2.0,26.0,7.5,2.0,0.0,11.0,45.0,25.0,1023.9,6.0,5.0,25.7,5,0
21,22.2,0.0,4.8,11.1,0.0,48.0,3.0,0.0,19.0,19.0,66.0,27.0,1013.3,1.0,1.0,33.4,6,0
10,8.6,0.6,1.2,4.3,13.0,26.0,13.0,9.0,13.0,13.0,99.0,74.0,1015.9,8.0,6.0,13.6,8,0
7,25.8,0.0,7.6,10.0,11.0,37.0,12.0,11.0,17.0,22.0,75.0,63.0,1011.8,7.0,1.0,31.1,11,0
28,4.6,0.2,1.0,8.7,4.0,24.0,14.0,4.0,6.0,15.0,61.0,54.0,1018.5,0.0,1.0,16.9,7,0
15,10.1,0.0,10.6,11.2,10.0,30.0,5.0,4.0,7.0,13.0,31.0,29.0,1017.8,0.0,0.0,25.9,9,0
29,5.0,0.0,3.2,10.7,13.0,37.0,10.0,13.0,13.0,24.0,62.0,53.0,1024.5,4.5,4.5,16.7,9,0
7,19.4,0.0,4.4,10.3,0.0,30.0,3.0,4.0,13.0,24.0,78.0,71.0,1017.0,3.0,3.0,26.2,6,0
14,14.8,0.0,5.6,7.8,11.0,44.0,11.0,11.0,13.0,28.0,82.0,24.0,1005.1,2.0,7.0,31.0,2,0
24,9.2,0.2,3.4,6.0,13.0,33.0,14.0,13.0,9.0,17.0,89.0,46.0,1016.2,7.0,5.0,19.3,10,0
13,12.2,0.0,4.8,5.2,0.0,46.0,11.0,0.0,9.0,30.0,82.0,67.0,1021.7,7.0,6.0,21.9,3,0
8,1.4,0.0,1.6,8.2,14.0,20.0,7.5,14.0,0.0,6.0,91.0,50.0,1027.2,1.0,4.0,16.3,5,0
2,-0.6,0.0,1.4,8.8,2.0,20.0,1.0,2.0,7.0,13.0,90.0,29.0,1026.6,0.0,0.0,15.5,7,0
24,12.4,0.0,3.6,8.9,13.0,48.0,13.0,5.0,19.0,30.0,73.0,52.0,1022.3,3.0,4.0,19.2,3,0
14,3.7,0.0,1.4,0.7,11.0,20.0,13.0,6.0,9.0,17.0,85.0,89.0,1027.1,7.0,7.0,11.4,7,0
7,13.6,0.0,4.6,11.1,4.0,35.0,7.0,4.0,7.0,30.0,55.0,49.0,1018.2,0.0,0.0,25.8,8,0
17,9.5,0.0,4.8,6.0,7.0,65.0,8.0,6.0,28.0,30.0,59.0,51.0,1018.5,7.0,7.0,11.9,10,0
17,11.9,0.0,4.4,7.3,15.0,50.0,11.0,15.0,19.0,15.0,60.0,44.0,1007.7,7.0,6.0,15.9,3,0
14,12.1,0.0,4.4,11.6,6.0,35.0,8.0,6.0,7.0,22.0,84.0,57.0,1025.9,3.0,5.0,20.0,3,0
25,22.1,0.0,2.8,1.1,0.0,41.0,0.0,0.0,24.0,24.0,84.0,84.0,1021.0,7.0,7.0,23.5,3,0
2,2.2,0.4,4.0,9.1,8.0,30.0,5.0,6.0,11.0,13.0,85.0,37.0,1022.3,0.0,1.0,13.4,7,0
10,16.2,0.0,9.8,12.9,3.0,46.0,2.0,3.0,13.0,19.0,35.0,24.0,1016.1,2.0,2.0,31.4,1,0
24,4.4,0.0,3.0,10.2,10.0,43.0,4.0,11.0,17.0,28.0,61.0,29.0,1018.1,3.0,6.0,23.4,10,0
20,12.4,0.0,6.2,8.7,7.5,37.96875,13.0,13.0,15.0,30.0,58.0,34.0,1012.8,1.0,2.0,21.4,5,0
20,11.1,0.0,3.0,9.9,13.0,33.0,13.0,6.0,19.0,11.0,59.0,39.0,1017.9,1.0,1.0,20.3,5,0
2,13.7,0.0,6.8,11.1,14.0,48.0,15.0,15.0,9.0,26.0,48.0,32.0,1007.2,1.0,7.0,24.6,12,0
16,11.9,0.0,5.4,6.9,5.0,28.0,6.0,7.0,7.0,15.0,67.0,59.0,1012.2,7.0,5.0,16.7,11,0
19,11.8,0.0,10.6,12.1,4.0,39.0,5.0,1.0,9.0,24.0,32.0,33.0,1014.4,4.0,1.0,21.3,11,0
22,9.2,0.0,1.0,1.4,15.0,43.0,14.0,14.0,28.0,28.0,71.0,57.0,1008.1,6.0,7.0,15.9,7,0
25,19.5,0.0,8.0,4.8,0.0,39.0,2.0,3.0,17.0,24.0,74.0,65.0,1014.0,7.0,5.0,22.7,1,0
23,12.8,1.4,3.4,2.4,7.5,37.96875,14.0,13.0,6.0,15.0,85.0,83.0,1023.8,7.0,7.0,16.1,6,0
14,6.1,0.0,4.0,12.2,11.0,52.0,4.0,11.0,6.0,24.0,72.0,24.0,1021.4,7.0,7.0,26.6,10,0
5,2.8,0.0,6.922463768115942,8.6,5.0,28.0,6.0,5.0,7.0,20.0,90.0,47.0,1024.7,4.5,2.0,19.5,8,0
25,16.0,0.0,4.0,9.7,7.0,30.0,2.0,13.0,9.0,13.0,76.0,51.0,1016.4,1.0,1.0,22.5,4,0
23,15.3,1.0,1.2,0.8,7.5,37.96875,5.0,7.0,6.0,6.0,84.0,79.0,1025.3,7.0,8.0,17.7,5,0
17,8.6,0.2,3.4,11.7,3.0,31.0,6.0,2.0,7.0,20.0,59.0,48.0,1022.7,4.5,4.5,17.5,10,0
2,8.8,0.0,1.4,4.7,6.0,28.0,8.0,6.0,11.0,19.0,99.0,49.0,1029.6,7.0,4.0,17.1,6,0
11,14.5,0.0,9.6,13.9,8.0,30.0,7.0,5.0,11.0,19.0,58.0,46.0,1011.4,0.0,0.0,25.2,12,0
14,5.5,0.0,1.4,2.9,11.0,20.0,12.0,7.5,6.0,0.0,84.0,70.0,1032.3,7.0,4.0,12.5,6,0
7,16.6,0.0,6.4,9.1,4.0,31.0,6.0,1.0,6.0,22.0,71.0,52.0,1017.8,4.0,0.0,26.5,9,0
15,11.8,0.0,4.8,11.2,0.0,33.0,9.0,1.0,7.0,13.0,39.0,25.0,1023.1,1.0,1.0,24.4,9,0
4,17.2,0.2,11.8,13.3,7.0,43.0,3.0,8.0,15.0,20.0,60.0,37.0,1014.1,1.0,5.0,31.1,1,0
25,15.4,0.0,5.6,10.4,12.0,46.0,11.0,12.0,22.0,24.0,67.0,68.0,1018.1,1.0,1.0,19.6,10,0
20,6.8,0.0,3.8,8.5,9.0,37.0,15.0,8.0,22.0,11.0,53.0,39.0,1016.5,3.0,7.0,14.3,8,0
16,14.9,0.0,4.6,9.9,11.0,50.0,11.0,11.0,24.0,31.0,62.0,34.0,1018.1,3.0,6.0,25.8,4,0
15,20.8,0.2,8.6,10.2,2.0,35.0,2.0,2.0,15.0,19.0,61.0,54.0,1016.1,6.0,1.0,28.6,1,0
7,13.0,0.0,6.4,10.4,0.0,54.0,6.0,0.0,17.0,37.0,61.0,47.0,1021.9,4.0,1.0,23.9,8,0
2,15.0,0.0,6.6,12.2,10.0,37.0,4.0,11.0,19.0,19.0,30.0,9.0,1013.9,7.0,6.0,34.0,11,0
20,13.3,0.0,6.6,11.0,1.0,41.0,13.0,1.0,11.0,28.0,75.0,58.0,1025.9,2.0,5.0,21.3,10,0
27,24.5,0.0,4.8,10.2,4.0,33.0,3.0,4.0,11.0,19.0,68.0,69.0,1007.4,3.0,5.0,31.6,3,0
24,14.2,0.0,3.6,12.0,15.0,43.0,11.0,12.0,17.0,22.0,51.0,38.0,1011.3,2.0,1.0,25.5,10,0
24,8.8,1.4,0.8,1.0,5.0,37.0,13.0,5.0,17.0,20.0,89.0,69.0,1021.2,8.0,6.0,14.4,9,0
23,15.6,1.2,7.8,6.7,7.5,37.96875,8.0,7.5,31.0,19.454545454545453,85.0,50.5,1016.2,7.0,4.5,23.83839779005525,11,0
18,23.2,0.0,12.6,2.6,9.0,30.0,7.0,8.0,13.0,9.0,61.0,54.0,1009.1,7.0,7.0,27.0,11,0
8,0.5,0.0,6.2,11.5,12.0,31.0,8.0,11.0,2.0,9.0,69.0,22.0,1026.2,0.0,1.0,18.8,10,0
16,5.2,0.0,2.0,8.2,11.0,41.0,11.0,12.0,20.0,24.0,73.0,44.0,1023.1,3.0,6.0,13.3,8,0
28,21.4,0.0,2.8,2.6,10.0,52.0,12.0,4.0,9.0,35.0,73.0,66.0,1015.9,7.0,6.0,26.4,1,0
11,18.5,0.0,7.0,10.1,5.0,39.0,7.0,5.0,4.0,20.0,48.0,33.0,1015.0,6.0,7.0,30.8,2,0
18,9.0,0.0,1.8,3.8,5.0,22.0,5.0,8.0,9.0,7.0,93.0,58.0,1025.6,7.0,3.0,13.9,9,0
17,14.7,0.0,6.0,4.2,7.0,54.0,12.0,8.0,19.0,20.0,59.0,87.0,1006.2,6.0,7.0,14.6,2,0
9,17.9,0.0,10.4,12.9,9.0,57.0,5.0,5.0,30.0,28.0,46.0,47.0,1013.6,4.0,3.0,24.2,12,0
23,19.8,0.0,6.4,6.1,7.5,37.96875,6.0,2.0,19.0,22.0,78.0,70.0,1018.6,8.0,6.0,22.0,2,0
4,0.6,0.0,2.6,8.6,0.0,33.0,0.0,1.0,15.0,13.0,68.0,38.0,1031.4,5.0,6.0,17.3,7,0
25,12.5,1.6,4.6,8.8,9.0,46.0,7.0,5.0,19.0,22.0,61.0,55.0,1023.4,6.0,5.0,16.3,9,0
9,5.9,0.0,3.0,6.3,9.0,37.0,10.0,9.0,11.0,20.0,72.0,64.0,1019.4,1.0,7.0,20.0,5,0
8,0.2,0.0,2.4,8.8,9.0,17.0,3.0,7.0,6.0,7.0,76.0,40.0,1027.0,1.0,3.0,16.1,5,0
19,9.2,0.0,6.2,7.6,9.0,63.0,13.0,9.0,31.0,37.0,37.0,21.0,1016.7,1.0,6.0,17.0,8,0
5,15.9,0.0,6.922463768115942,13.2,3.0,59.0,2.0,0.0,30.0,30.0,41.0,22.0,1016.0,4.5,4.5,29.2,1,0
4,6.7,1.0,3.2,5.5,5.0,41.0,8.0,5.0,13.0,26.0,85.0,50.0,1011.5,4.0,6.0,14.4,8,0
0,18.8,0.0,13.0,11.5,7.5,37.96875,13.0,13.0,13.0,19.0,26.0,12.0,1014.6,1.0,5.0,33.2,3,0
23,14.2,0.2,3.0,2.5,7.5,37.96875,0.0,2.0,11.0,19.0,80.0,81.0,1018.0,8.0,3.0,17.5,10,0
1,3.0,0.0,5.6,7.3,2.0,37.0,0.0,2.0,15.0,17.0,42.0,17.0,1026.8,5.0,6.0,19.0,5,0
12,10.0,1.2,6.922463768115942,4.2,1.0,59.0,1.0,1.0,17.0,22.0,62.0,55.0,1022.7,4.5,4.5,14.3,6,0
16,12.3,0.0,1.4,10.7,6.0,35.0,11.0,6.0,9.0,20.0,69.0,52.0,1022.8,0.0,1.0,20.7,4,0
29,12.5,0.0,4.2,11.8,3.0,33.0,2.0,3.0,13.0,19.0,74.0,61.0,1024.1,5.0,4.5,19.3,2,0
19,9.3,0.0,3.8,0.0,5.0,48.0,9.0,13.0,20.0,20.0,47.0,47.0,1018.5,6.0,7.0,12.6,7,0
14,12.7,0.8,3.8,8.4,15.0,48.0,12.0,14.0,28.0,33.0,64.0,35.0,1015.7,7.0,4.0,24.1,3,0
9,3.1,0.0,2.0,9.3,9.0,22.0,10.0,9.0,7.0,7.0,76.0,45.0,1018.9,1.0,3.0,18.6,5,0
14,7.7,0.0,5.0,2.1,11.0,52.0,11.0,11.0,22.0,28.0,63.0,46.0,1018.4,7.0,7.0,19.3,10,0
28,14.6,0.8,1.4,6.7,11.0,52.0,14.0,5.0,24.0,22.0,65.0,43.0,1012.5,7.0,6.0,16.5,8,0
24,4.7,0.0,0.8,5.6,4.0,20.0,7.5,1.0,0.0,15.0,97.0,68.0,1029.3,6.0,7.0,12.0,7,0
12,9.5,0.0,1.8,8.3,10.0,33.0,4.0,14.0,13.0,13.0,47.0,33.0,1030.4,4.5,4.5,18.2,5,0
6,0.4,0.0,2.0,8.4,1.0,26.0,1.0,1.0,6.0,6.0,80.0,48.0,1023.2,1.0,1.0,17.1,6,0
7,22.7,1.8,5.8,6.2,0.0,54.0,2.0,0.0,31.0,35.0,68.0,66.0,1014.0,7.0,6.0,28.7,11,0
15,23.0,0.2,8.0,11.6,1.0,26.0,0.0,4.0,4.0,9.0,66.0,56.0,1017.1,5.0,2.0,30.6,1,0
14,8.9,0.0,2.4,0.0,8.0,37.0,7.0,8.0,4.0,24.0,83.0,60.0,1020.5,7.0,7.0,17.0,3,0
21,21.6,0.0,6.4,10.5,0.0,43.0,2.0,1.0,28.0,20.0,57.0,43.0,1009.8,3.0,4.0,31.3,5,0
6,17.1,1.2,1.2,3.6,3.0,43.0,5.0,0.0,6.0,13.0,75.0,47.0,1013.9,7.0,7.0,25.0,1,0
5,15.8,0.0,6.922463768115942,11.1,9.0,43.0,5.0,5.0,24.0,17.0,45.0,37.0,1007.5,8.0,4.0,25.8,1,0
4,11.1,0.0,7.6,10.9,6.0,41.0,8.0,6.0,15.0,24.0,60.0,34.0,1016.1,1.0,4.0,24.8,4,0
6,12.8,0.0,11.8,12.5,8.0,39.0,1.0,5.0,11.0,15.0,44.0,12.0,1015.9,7.0,1.0,34.2,11,0
14,11.1,0.0,8.0,13.4,8.0,35.0,6.0,8.0,9.0,17.0,70.0,34.0,1023.7,1.0,1.0,26.1,12,0
24,15.1,0.0,3.4,4.8,8.0,41.0,8.0,8.0,13.0,22.0,94.0,55.0,1010.6,7.0,7.0,22.1,12,0
8,8.5,0.0,3.4,6.5,11.0,26.0,10.0,11.0,11.0,11.0,79.0,44.0,1024.7,6.0,1.0,17.6,9,0
2,5.2,0.0,2.8,10.5,2.0,31.0,3.0,2.0,11.0,15.0,67.0,30.0,1027.8,0.0,1.0,22.2,8,0
0,7.2,0.0,5.2,8.6,7.0,39.0,7.0,7.0,20.0,24.0,82.0,47.0,1022.1,1.0,4.5,15.8,6,0
9,10.9,0.0,9.4,8.7,5.0,48.0,8.0,5.0,15.0,35.0,44.0,49.0,1014.3,4.5,5.0,25.0,12,0
26,15.0,0.0,6.6,10.2,7.0,41.0,5.0,5.0,19.0,26.0,85.0,49.0,1011.5,4.5,4.5,21.8,1,0
25,14.1,0.0,4.0,10.0,3.0,30.0,3.0,3.0,15.0,17.0,61.0,56.0,1021.8,3.0,1.0,16.8,7,0
3,13.3,0.0,5.2,11.2,3.0,31.0,0.0,8.0,13.0,15.0,52.0,23.0,1019.6,0.0,1.0,23.5,4,0
0,14.5,0.0,10.2,9.2,4.0,54.0,1.0,11.0,22.0,33.0,24.0,5.0,1012.0,5.0,1.0,32.8,9,0
9,5.5,0.0,1.0,9.1,11.0,20.0,10.0,12.0,11.0,11.0,82.0,45.0,1027.7,1.0,1.0,19.4,6,0
2,18.4,0.0,8.2,11.4,4.0,52.0,4.0,14.0,13.0,19.0,52.0,27.0,1018.8,4.0,5.0,36.1,2,0
29,11.2,0.2,5.0,3.1,11.0,50.0,11.0,11.0,17.0,26.0,69.0,58.0,1012.3,8.0,5.0,16.1,8,0
11,17.7,0.2,5.6,9.9,9.0,30.0,13.0,9.0,7.0,15.0,66.0,48.0,1015.0,5.0,1.0,25.7,2,0
26,11.4,0.0,8.2,11.6,3.0,44.0,7.5,1.0,0.0,7.0,59.0,22.0,1019.1,4.5,4.5,32.4,3,0
17,0.4,0.0,0.4,8.1,12.0,44.0,14.0,12.0,15.0,20.0,69.0,49.0,1029.0,4.0,3.0,11.6,7,0
20,7.9,0.0,2.2,10.2,9.0,43.0,13.0,9.0,26.0,24.0,51.0,27.0,1010.7,4.5,4.5,16.2,5,0
9,13.0,0.0,9.8,12.8,2.0,54.0,2.0,3.0,24.0,28.0,43.0,18.0,1022.5,1.0,0.0,27.0,12,0
9,17.1,0.0,10.8,13.3,0.0,56.0,0.0,0.0,28.0,20.0,44.0,19.0,1018.4,0.0,1.0,33.0,1,0
8,10.9,0.0,5.6,8.2,13.0,50.0,12.0,15.0,17.0,28.0,80.0,31.0,1004.5,7.0,3.0,22.7,12,0
7,20.0,0.0,3.4,8.5,4.0,26.0,0.0,1.0,4.0,19.0,78.0,71.0,1017.4,7.0,3.0,24.1,7,0
24,4.5,0.0,1.2,0.4,11.0,31.0,11.0,12.0,19.0,13.0,69.0,74.0,1020.4,7.0,7.0,13.9,6,0
11,16.5,0.0,5.4,10.3,3.0,30.0,2.0,3.0,7.0,11.0,70.0,40.0,1020.8,3.0,5.0,28.1,4,0
6,2.7,0.0,7.0,12.0,2.0,22.0,0.0,4.0,15.0,7.0,68.0,26.0,1016.3,0.0,0.0,23.1,10,0
15,19.9,0.0,9.2,12.2,2.0,41.0,1.0,1.0,6.0,13.0,39.0,54.0,1015.5,0.0,0.0,30.3,11,0
29,7.6,0.0,1.8,9.5,13.0,26.0,10.0,13.0,13.0,9.0,89.0,51.0,1016.4,2.0,8.0,20.2,3,0
4,3.9,0.0,2.8,5.1,1.0,31.0,7.5,1.0,0.0,7.0,74.0,43.0,1031.3,4.0,6.0,19.9,6,0
5,13.1,0.0,6.922463768115942,12.0,2.0,52.0,3.0,8.0,26.0,22.0,45.0,32.0,1015.5,4.5,4.5,25.8,2,0
28,16.1,0.2,4.2,8.8,10.0,52.0,12.0,10.0,20.0,39.0,57.0,58.0,1020.3,4.0,1.0,25.0,11,0
16,14.8,0.0,9.6,0.0,7.0,46.0,7.0,8.0,15.0,26.0,80.0,85.0,1015.1,8.0,8.0,15.2,10,0
15,8.3,0.0,2.8,9.8,3.0,26.0,5.0,3.0,6.0,9.0,55.0,49.0,1028.3,1.0,3.0,19.6,7,0
19,8.0,0.6,2.2,9.4,7.0,31.0,15.0,6.0,17.0,13.0,59.0,58.0,1025.7,1.0,1.0,15.3,7,0
20,10.7,0.0,4.8,9.5,7.5,37.96875,11.0,15.0,6.0,9.0,49.0,31.0,1021.4,2.0,1.0,20.4,7,0
18,9.6,0.0,5.6,13.5,7.0,30.0,7.5,7.0,0.0,15.0,73.0,31.0,1014.4,7.0,7.0,26.9,12,0
16,10.0,0.0,3.6,12.9,7.0,26.0,9.0,7.0,11.0,15.0,57.0,49.0,1019.8,1.0,3.0,17.6,11,0
26,9.4,0.4,4.4,13.0,2.0,39.0,2.0,2.0,17.0,17.0,71.0,56.0,1022.8,4.5,4.5,21.0,11,0
3,21.9,0.0,11.4,12.2,15.0,31.0,15.0,9.0,6.0,6.0,37.0,22.0,1012.7,1.0,5.0,35.6,1,0
11,20.7,0.0,9.4,11.3,5.0,37.0,1.0,5.0,11.0,17.0,62.0,46.0,1011.5,1.0,2.0,29.9,3,0
8,7.1,0.0,11.6,12.7,11.0,48.0,12.0,12.0,2.0,19.0,45.0,22.0,1020.0,0.0,1.0,28.2,10,0
5,8.5,0.0,6.922463768115942,8.4,0.0,28.0,4.0,5.0,4.0,20.0,65.0,46.0,1020.8,1.0,4.0,19.0,6,0
26,14.0,0.0,9.2,6.1,8.0,41.0,7.0,8.0,22.0,24.0,79.0,53.0,1019.0,4.5,4.5,18.9,3,0
6,-2.1,0.0,1.0,9.4,1.0,19.0,0.0,8.0,11.0,4.0,86.0,43.0,1031.1,4.0,2.0,14.4,7,0
23,15.7,0.0,4.2,0.7,7.5,37.96875,7.5,2.0,0.0,11.0,85.0,76.0,1019.5,8.0,8.0,19.6,3,0
3,13.3,0.0,7.2,8.3,9.0,54.0,9.0,9.0,22.0,28.0,40.0,26.0,1006.6,3.0,4.0,19.1,9,0
11,16.1,0.0,11.6,13.1,3.0,39.0,0.0,0.0,15.0,11.0,41.0,19.0,1015.4,0.0,0.0,33.3,11,0
7,12.4,0.0,5.4,10.0,1.0,35.0,7.5,1.0,0.0,28.0,68.0,46.0,1017.0,0.0,1.0,25.1,8,0
11,5.4,0.0,4.2,11.0,5.0,31.0,2.0,0.0,13.0,7.0,59.0,34.0,1030.4,0.0,1.0,21.6,9,0
19,20.0,0.0,5.8,10.8,4.0,54.0,10.0,4.0,15.0,35.0,63.0,53.0,1018.1,1.0,2.0,27.7,3,0
24,10.7,0.0,6.2,9.5,6.0,41.0,8.0,2.0,15.0,15.0,75.0,33.0,1015.5,8.0,4.0,27.4,1,0
24,11.9,0.0,4.6,12.6,10.0,30.0,4.0,10.0,9.0,20.0,79.0,34.0,1019.4,6.0,7.0,31.5,2,0
0,6.0,0.0,1.4,3.5,12.0,30.0,2.0,10.0,9.0,20.0,92.0,52.0,1023.0,0.0,1.0,18.2,7,0
