Location,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Cloud9am,Cloud3pm,Month,TempDiff,RainTomorrow
9,0.0,7.6,12.6,5.0,44.0,6.0,5.0,20.0,28.0,44.0,39.0,1017.3,2.0,1.0,12,12.1,0
6,0.0,4.6,9.4,0.0,26.0,0.0,13.0,11.0,9.0,64.0,38.0,1023.2,1.0,4.0,4,12.500000000000002,0
11,0.0,9.2,12.4,9.0,35.0,14.0,9.0,9.0,17.0,22.0,51.0,1012.3,1.0,1.0,2,8.0,0
10,0.0,8.0,10.7,12.0,46.0,11.0,14.0,15.0,19.0,26.0,10.0,1016.2,2.0,4.5,11,19.9,0
0,0.0,4.2,9.7,13.0,57.0,13.0,9.0,28.0,37.0,46.0,32.0,1013.7,0.0,2.0,7,9.899999999999999,0
18,0.0,4.0,5.2,7.0,46.0,7.0,7.0,13.0,24.0,65.0,48.0,1021.8,5.0,5.0,2,4.599999999999998,0
20,0.0,4.4,9.9,7.5,37.96875,13.0,15.0,22.0,7.0,58.0,36.0,1015.7,1.0,0.0,5,9.600000000000001,0
17,0.0,4.0,11.0,14.0,46.0,14.0,0.0,20.0,13.0,51.0,44.0,1023.8,3.0,4.0,10,13.0,0
22,0.6,2.6,10.4,2.0,41.0,12.0,0.0,2.0,28.0,70.0,50.0,1029.0,3.0,1.0,10,11.9,0
7,0.0,5.8,5.6,2.0,56.0,6.0,3.0,20.0,30.0,69.0,55.0,1022.8,7.0,6.0,7,6.300000000000001,0
6,0.0,1.6,7.9,14.0,22.0,1.0,12.0,7.0,7.0,78.0,54.0,1025.2,1.0,3.0,8,13.299999999999999,0
8,0.0,0.8,3.6,1.0,26.0,2.0,1.0,7.0,11.0,90.0,50.0,1030.9,6.0,6.0,7,12.3,0
19,0.0,5.8,10.4,9.0,39.0,15.0,15.0,22.0,17.0,65.0,26.0,1017.7,1.0,1.0,3,9.5,0
22,0.0,3.4,3.1,7.0,30.0,7.0,6.0,20.0,17.0,88.0,73.0,1021.7,7.0,4.0,9,8.6,0
12,0.0,2.8,9.7,4.0,28.0,4.0,15.0,9.0,9.0,22.0,16.0,1023.0,4.5,4.5,5,13.899999999999999,0
25,0.0,3.8,6.7,5.0,44.0,15.0,5.0,20.0,28.0,63.0,62.0,1010.9,7.0,2.0,3,3.1999999999999993,0
7,0.0,10.8,9.4,0.0,44.0,1.0,1.0,24.0,24.0,65.0,61.0,1010.2,6.0,7.0,11,4.800000000000001,0
15,0.4,7.2,10.5,2.0,31.0,7.0,2.0,4.0,15.0,52.0,44.0,1031.4,2.0,2.0,9,9.200000000000001,0
21,0.0,6.4,10.7,12.0,33.0,12.0,15.0,17.0,26.0,69.0,46.0,1014.7,3.0,1.0,9,9.5,0
2,0.0,4.0,9.3,0.0,17.0,6.0,4.0,9.0,6.0,88.0,47.0,1035.9,1.0,0.0,5,15.000000000000002,0
7,0.0,3.2,10.9,8.0,35.0,7.0,6.0,2.0,15.0,51.0,47.0,1020.0,1.0,1.0,7,8.4,0
27,1.4,5.4,2.5,6.0,43.0,6.0,6.0,15.0,17.0,74.0,67.0,1015.5,7.0,7.0,5,4.5,0
10,0.0,3.2,8.0,13.0,35.0,1.0,1.0,9.0,9.0,75.0,42.0,1017.0,6.0,3.0,3,11.1,0
11,0.0,10.2,11.6,11.0,33.0,4.0,9.0,15.0,15.0,26.0,17.0,1012.1,1.0,1.0,3,19.7,0
19,0.0,6.4,10.6,4.0,44.0,14.0,4.0,15.0,28.0,42.0,21.0,1016.4,6.0,3.0,9,16.1,0
14,0.2,2.4,11.0,8.0,37.0,7.0,6.0,15.0,13.0,74.0,47.0,1022.0,6.0,1.0,10,9.7,0
4,0.2,6.6,10.6,9.0,35.0,12.0,5.0,17.0,22.0,71.0,30.0,1011.5,1.0,0.0,11,9.600000000000001,0
5,0.0,6.922463768115942,12.9,9.0,54.0,9.0,5.0,20.0,33.0,54.0,55.0,1007.4,4.5,4.5,11,12.8,0
14,0.0,9.6,7.2,11.0,50.0,11.0,6.0,31.0,30.0,44.0,46.0,1016.8,5.0,7.0,3,8.600000000000001,0
21,0.0,6.6,11.1,15.0,39.0,5.0,15.0,15.0,30.0,74.0,61.0,1009.7,2.0,3.0,3,6.899999999999999,0
28,0.0,5.4,12.6,8.0,30.0,5.0,3.0,17.0,15.0,72.0,65.0,1019.1,4.0,2.0,1,8.399999999999999,0
18,0.0,12.4,1.3,7.0,56.0,7.0,6.0,22.0,13.0,57.0,61.0,1010.2,6.0,7.0,11,-0.5,0
1,0.0,13.4,7.6,9.0,52.0,9.0,5.0,20.0,22.0,61.0,39.0,1003.5,7.0,7.0,2,8.199999999999996,0
7,0.0,12.6,12.6,1.0,56.0,2.0,1.0,24.0,28.0,54.0,46.0,1013.7,3.0,1.0,12,7.399999999999999,0
15,1.4,5.0,8.2,3.0,48.0,3.0,3.0,13.0,20.0,57.0,44.0,1020.5,3.0,3.0,3,7.199999999999999,0
5,0.0,6.922463768115942,10.8,5.0,31.0,2.0,7.0,15.0,9.0,80.0,50.0,1024.1,6.0,4.0,9,15.899999999999999,0
18,0.2,1.8,2.8,11.0,26.0,11.0,12.0,7.0,13.0,99.0,73.0,1017.8,7.0,7.0,6,5.5,0
15,0.0,1.8,10.0,9.0,28.0,9.0,9.0,9.0,6.0,38.0,26.0,1023.2,5.0,2.0,5,11.100000000000001,0
6,0.0,1.2,1.7,12.0,26.0,14.0,14.0,9.0,13.0,90.0,76.0,1015.7,7.0,6.0,6,3.0999999999999996,0
18,0.0,6.6,12.2,7.0,30.0,11.0,6.0,9.0,11.0,75.0,41.0,1027.9,1.0,7.0,10,17.5,0
26,0.6,3.4,2.2,7.0,43.0,13.0,7.0,19.0,24.0,91.0,66.0,1021.4,4.5,4.5,4,4.300000000000001,0
18,0.2,1.4,8.5,1.0,15.0,7.5,0.0,0.0,9.0,100.0,51.0,1024.3,1.0,0.0,6,16.6,0
25,0.4,5.2,2.6,3.0,28.0,2.0,4.0,15.0,13.0,91.0,80.0,1012.0,7.0,7.0,11,3.799999999999997,0
23,0.2,4.0,5.6,7.5,37.96875,5.0,7.0,19.0,6.0,62.0,66.0,1016.7,7.0,4.0,5,3.6999999999999993,0
15,2.0,1.8,4.8,3.0,24.0,7.0,2.0,6.0,9.0,81.0,60.0,1029.5,7.0,7.0,7,5.9,0
9,0.0,10.0,8.5,0.0,48.0,0.0,5.0,20.0,28.0,47.0,29.0,1010.8,2.0,5.0,3,13.8,0
4,0.0,4.6,9.6,1.0,26.0,1.0,5.0,13.0,9.0,53.0,31.0,1024.1,4.0,4.0,5,14.6,0
25,0.0,5.2,9.6,2.0,28.0,3.0,6.0,13.0,13.0,57.0,58.0,1024.3,6.0,1.0,10,3.5,0
5,0.0,6.922463768115942,12.6,5.0,35.0,7.0,9.0,7.0,24.0,66.0,34.0,1015.4,0.0,0.0,11,17.0,0
13,1.6,0.6,0.0,13.0,26.0,9.0,13.0,17.0,13.0,87.0,71.0,1027.1,7.0,6.0,9,2.4000000000000004,0
13,0.2,4.2,10.0,0.0,30.0,12.0,0.0,6.0,24.0,96.0,55.0,1021.6,3.0,4.0,3,12.899999999999999,0
17,0.0,7.4,12.7,3.0,30.0,2.0,3.0,11.0,20.0,65.0,52.0,1019.9,4.0,1.0,1,8.700000000000001,0
10,0.0,6.8,11.6,11.0,43.0,10.0,14.0,9.0,28.0,44.0,13.0,1021.5,0.0,7.0,10,19.8,0
1,0.0,5.6,11.3,12.0,28.0,1.0,15.0,15.0,15.0,21.0,9.0,1022.9,0.0,0.0,8,22.6,0
27,0.0,6.8,9.8,3.0,39.0,6.0,3.0,17.0,31.0,69.0,51.0,1015.3,3.0,2.0,11,7.400000000000002,0
6,1.4,5.4,6.3,15.0,48.0,9.0,13.0,28.0,26.0,62.0,35.0,1007.9,7.0,7.0,3,5.5,0
20,1.0,1.0,4.6,7.5,37.96875,13.0,8.0,19.0,4.0,86.0,76.0,1030.2,3.0,2.0,5,6.600000000000001,0
20,0.0,10.8,10.4,0.0,35.0,9.0,0.0,20.0,26.0,28.0,31.0,1023.2,1.0,0.0,10,8.5,0
11,0.0,7.2,9.5,7.0,37.0,6.0,7.0,11.0,17.0,57.0,42.0,1015.7,7.0,6.0,11,9.999999999999998,0
28,0.0,2.2,3.8,5.0,41.0,15.0,11.0,9.0,20.0,84.0,58.0,1019.6,4.0,7.0,6,12.0,0
9,0.0,4.4,10.1,1.0,35.0,1.0,9.0,26.0,7.0,56.0,28.0,1029.0,0.0,0.0,4,16.8,0
3,0.0,3.6,8.5,9.0,33.0,5.0,5.0,6.0,20.0,73.0,44.0,1014.3,7.0,7.0,4,7.800000000000001,0
27,0.0,4.8,10.5,6.0,37.0,6.0,3.0,24.0,22.0,53.0,35.0,1020.0,0.0,0.0,7,8.1,0
1,0.0,5.2,10.4,2.0,43.0,2.0,3.0,9.0,28.0,59.0,30.0,1029.4,1.0,0.0,7,17.299999999999997,0
0,0.0,4.0,10.4,9.0,28.0,7.5,9.0,0.0,15.0,52.0,20.0,1022.1,0.0,0.0,4,13.900000000000002,0
24,0.0,3.6,3.5,13.0,41.0,13.0,13.0,24.0,28.0,52.0,46.0,1018.8,7.0,7.0,11,6.4,0
15,0.6,4.2,11.1,3.0,26.0,6.0,0.0,9.0,13.0,72.0,61.0,1014.1,2.0,1.0,3,7.699999999999999,0
9,0.0,8.6,12.8,1.0,54.0,1.0,9.0,22.0,24.0,45.0,37.0,1017.2,3.0,6.0,11,12.7,0
18,1.2,1.6,0.0,5.0,26.0,8.0,8.0,13.0,11.0,62.0,62.0,1026.9,7.0,7.0,5,3.299999999999999,0
16,1.8,2.0,5.5,13.0,20.0,14.0,7.0,7.0,6.0,73.0,56.0,1022.7,2.0,7.0,5,5.1,0
2,0.0,12.0,2.3,7.0,50.0,7.0,7.0,19.0,26.0,31.0,38.0,1007.2,7.0,7.0,11,3.099999999999998,0
15,0.0,9.4,10.1,12.0,37.0,10.0,10.0,9.0,17.0,53.0,56.0,1012.3,1.0,2.0,12,7.299999999999997,0
20,0.0,3.6,10.8,13.0,35.0,13.0,2.0,20.0,13.0,62.0,27.0,1018.9,1.0,1.0,4,11.099999999999998,0
4,0.0,7.0,11.2,4.0,31.0,10.0,11.0,22.0,7.0,46.0,20.0,1021.4,0.0,1.0,9,20.200000000000003,0
24,0.0,0.2,7.8,0.0,28.0,4.0,1.0,6.0,15.0,82.0,54.0,1035.0,7.0,7.0,7,11.700000000000001,0
23,2.0,8.2,11.4,7.5,37.96875,8.0,5.0,4.0,28.0,79.0,65.0,1011.3,5.0,1.0,1,4.200000000000003,0
13,0.0,7.4,5.8,1.0,37.0,1.0,2.0,13.0,28.0,75.0,49.0,1015.8,7.0,7.0,2,13.0,0
27,2.0,5.4,10.9,1.0,31.0,3.0,4.0,11.0,20.0,75.0,65.0,1009.4,4.0,3.0,2,6.800000000000001,0
28,0.0,7.0,7.1,7.0,37.0,7.0,6.0,19.0,17.0,77.0,73.0,1017.0,7.0,2.0,1,8.0,0
1,0.0,12.8,11.7,14.0,46.0,10.0,14.0,7.0,28.0,25.0,11.0,1008.5,1.0,6.0,11,18.4,0
22,0.0,4.6,9.8,15.0,48.0,15.0,15.0,30.0,26.0,58.0,36.0,1015.6,1.0,1.0,7,9.600000000000001,0
2,0.2,0.6,6.4,0.0,35.0,0.0,1.0,13.0,20.0,79.0,38.0,1026.2,6.0,6.0,6,8.899999999999999,0
28,0.6,3.6,9.7,8.0,26.0,8.0,2.0,13.0,15.0,64.0,58.0,1021.6,3.0,1.0,12,6.600000000000001,0
13,0.0,5.8,10.5,2.0,33.0,13.0,3.0,17.0,17.0,73.0,63.0,1017.5,2.0,5.0,12,11.000000000000002,0
10,0.0,9.3,13.2,3.0,48.0,2.0,3.0,20.0,26.0,59.0,21.0,1017.0,2.0,0.0,1,13.8,0
0,0.0,3.6,7.5,8.0,24.0,5.0,9.0,9.0,7.0,73.0,41.0,1027.5,5.0,0.0,8,12.399999999999999,0
20,0.2,10.0,3.4,8.0,35.0,7.0,2.0,9.0,15.0,82.0,66.0,1019.4,7.0,7.0,1,5.399999999999999,0
20,0.0,4.0,10.5,7.5,37.96875,9.0,2.0,22.0,15.0,49.0,34.0,1023.0,1.0,2.0,8,7.6,0
21,0.4,5.8,7.7,7.5,37.96875,0.0,12.0,4.0,15.0,78.0,61.0,1012.6,6.0,4.0,3,7.899999999999999,0
29,0.2,1.8,7.3,3.0,24.0,2.0,2.0,11.0,11.0,65.0,59.0,1026.5,8.0,8.0,10,4.4,0
22,0.0,5.6,5.3,10.0,33.0,4.0,4.0,4.0,9.0,70.0,50.0,1015.9,1.0,7.0,3,14.5,0
2,0.0,4.6,12.1,14.0,35.0,10.0,14.0,9.0,19.0,67.0,39.0,1015.1,6.0,5.0,2,18.5,0
2,0.0,8.2,10.3,14.0,31.0,0.0,15.0,9.0,13.0,42.0,13.0,1018.6,7.0,7.0,11,18.3,0
16,0.0,7.6,7.1,7.0,39.0,7.0,2.0,11.0,11.0,68.0,41.0,1016.5,7.0,7.0,2,11.099999999999998,0
2,0.6,2.0,6.0,9.0,31.0,5.0,5.0,17.0,17.0,88.0,46.0,1022.8,7.0,7.0,9,7.2,0
21,0.0,4.0,10.8,13.0,48.0,13.0,13.0,28.0,31.0,75.0,62.0,1008.3,6.0,3.0,2,5.400000000000002,0
3,0.0,4.2,11.2,13.0,33.0,8.0,9.0,9.0,17.0,52.0,26.0,1019.4,0.0,1.0,9,14.000000000000002,0
0,0.0,6.6,10.1,12.0,35.0,12.0,11.0,17.0,17.0,41.0,22.0,1018.3,1.0,5.0,4,13.700000000000003,0
12,0.0,6.922463768115942,6.9,14.0,54.0,11.0,12.0,13.0,28.0,26.0,23.0,1012.0,4.5,4.5,2,12.199999999999996,0
14,0.0,5.8,6.1,7.0,52.0,9.0,6.0,20.0,19.0,65.0,56.0,1016.8,6.0,7.0,12,8.200000000000001,0
14,0.6,4.2,7.2,10.0,56.0,12.0,8.0,7.0,22.0,91.0,43.0,1000.8,4.0,2.0,3,11.8,0
6,0.0,5.4,10.1,3.0,17.0,7.5,2.0,0.0,7.0,63.0,32.0,1021.5,7.0,4.0,3,16.299999999999997,0
27,0.0,3.6,9.9,1.0,30.0,6.0,0.0,17.0,20.0,77.0,56.0,1013.7,2.0,2.0,6,9.2,0
4,0.0,6.4,0.4,9.0,39.0,8.0,5.0,20.0,24.0,50.0,38.0,1015.8,7.0,8.0,4,4.800000000000001,0
24,0.0,5.2,12.0,7.0,39.0,3.0,8.0,19.0,28.0,63.0,43.0,1019.3,7.0,2.0,12,14.999999999999998,0
13,0.0,6.0,1.8,9.0,39.0,15.0,13.0,15.0,26.0,80.0,44.0,1010.9,5.0,8.0,11,10.9,0
24,0.0,0.6,2.1,11.0,33.0,11.0,11.0,17.0,15.0,83.0,66.0,1008.6,7.0,7.0,7,4.5,0
0,0.0,7.4,8.8,0.0,46.0,2.0,11.0,15.0,17.0,32.0,15.0,1015.2,2.0,7.0,4,14.900000000000002,0
10,0.0,8.0,2.6,3.0,35.0,3.0,6.0,13.0,17.0,78.0,67.0,1008.5,7.0,8.0,1,4.200000000000003,0
13,0.2,3.0,8.2,13.0,48.0,15.0,9.0,7.0,28.0,88.0,56.0,1006.0,3.0,4.0,10,13.999999999999998,0
10,0.0,1.8,1.0,9.0,19.0,2.0,12.0,9.0,9.0,55.0,47.0,1020.0,8.0,7.0,9,6.0,0
2,0.0,5.6,11.0,7.0,33.0,9.0,7.0,11.0,17.0,74.0,37.0,1028.1,0.0,6.0,3,12.799999999999999,0
20,0.0,4.4,8.1,9.0,39.0,13.0,9.0,13.0,9.0,75.0,30.0,1020.0,3.0,5.0,4,11.0,0
10,0.2,1.8,11.2,3.0,31.0,4.0,4.0,15.0,15.0,62.0,31.0,1026.5,0.0,2.0,9,12.100000000000001,0
24,0.0,8.2,11.6,10.0,46.0,4.0,1.0,19.0,17.0,45.0,20.0,1018.8,1.0,1.0,3,20.5,0
17,0.0,3.6,7.7,5.0,48.0,13.0,5.0,13.0,24.0,45.0,44.0,1003.5,4.5,4.5,12,2.5,0
21,0.2,7.4,9.9,4.0,31.0,15.0,14.0,13.0,15.0,76.0,54.0,1009.9,1.0,4.0,3,7.9999999999999964,0
15,0.2,6.2,9.4,1.0,24.0,12.0,0.0,4.0,11.0,65.0,64.0,1011.1,4.0,3.0,2,6.0,0
11,0.0,5.8,10.0,8.0,31.0,7.0,5.0,11.0,13.0,70.0,56.0,1016.3,4.0,2.0,4,8.0,0
17,0.2,1.6,8.9,12.0,30.0,12.0,11.0,20.0,15.0,75.0,46.0,1030.3,6.0,3.0,8,8.5,0
26,0.0,7.2,13.1,3.0,35.0,0.0,10.0,17.0,9.0,72.0,29.0,1017.5,4.5,4.5,1,19.099999999999998,0
11,0.0,6.8,11.2,7.0,39.0,6.0,7.0,11.0,20.0,53.0,49.0,1020.3,1.0,1.0,3,11.9,0
13,0.2,0.2,8.8,12.0,17.0,14.0,2.0,11.0,9.0,98.0,59.0,1030.5,1.0,1.0,6,14.3,0
23,1.2,7.8,0.0,7.5,37.96875,0.0,7.0,4.0,11.0,90.0,92.0,1008.1,8.0,8.0,2,0.5,0
13,0.0,1.8,3.7,2.0,28.0,13.0,6.0,15.0,19.0,83.0,73.0,1021.1,6.0,6.0,4,8.700000000000001,0
2,0.0,13.2,11.1,6.0,43.0,8.0,6.0,17.0,19.0,55.0,13.0,1011.9,3.0,0.0,1,14.299999999999997,0
10,0.0,5.2,13.6,4.0,31.0,1.0,1.0,17.0,15.0,56.0,14.0,1019.8,2.0,3.0,12,16.9,0
24,0.0,6.0,5.8,7.0,39.0,1.0,13.0,17.0,11.0,73.0,30.0,1017.1,7.0,7.0,3,19.2,0
28,0.0,4.6,4.2,7.0,33.0,5.0,8.0,20.0,20.0,60.0,66.0,1021.9,6.0,7.0,4,6.299999999999997,0
0,0.0,11.6,9.8,13.0,46.0,7.0,9.0,13.0,22.0,54.0,21.0,1016.9,1.0,3.0,11,10.500000000000002,0
26,1.6,2.0,6.4,7.0,41.0,9.0,7.0,17.0,19.0,60.0,50.5,1020.7,4.5,4.5,8,2.200000000000001,0
13,0.0,0.4,9.5,5.0,22.0,14.0,7.0,9.0,7.0,90.0,47.0,1025.7,1.0,3.0,5,11.899999999999999,0
11,0.8,2.6,7.0,9.0,46.0,9.0,9.0,19.0,20.0,71.0,62.0,1014.1,3.0,4.0,9,5.499999999999998,0
23,0.0,5.2,12.1,7.5,37.96875,0.0,0.0,9.0,26.0,54.0,54.0,1021.1,1.0,0.0,11,12.7,0
18,0.0,7.2,12.1,7.0,31.0,5.0,8.0,7.0,15.0,65.0,43.0,1020.2,7.0,2.0,11,11.100000000000001,0
14,0.0,2.6,0.5,13.0,33.0,15.0,9.0,15.0,17.0,75.0,67.0,1023.3,7.0,7.0,7,3.8000000000000007,0
20,0.0,3.0,1.5,6.0,43.0,13.0,3.0,19.0,11.0,73.0,53.0,1030.7,7.0,7.0,6,4.0,0
18,0.0,4.0,2.3,7.0,31.0,5.0,5.0,11.0,17.0,69.0,53.0,1020.3,7.0,7.0,3,3.099999999999998,0
23,0.0,4.2,5.3,7.5,37.96875,8.0,5.0,2.0,19.0,74.0,76.0,1016.1,8.0,5.0,11,5.0,0
19,0.0,7.2,8.0,2.0,31.0,2.0,0.0,26.0,15.0,54.0,47.0,1024.8,5.0,7.0,2,4.599999999999998,0
2,0.0,4.0,10.0,10.0,41.0,10.0,10.0,15.0,20.0,41.0,20.0,1026.1,0.0,0.0,4,18.1,0
18,0.0,3.4,6.5,9.0,31.0,13.0,5.0,13.0,9.0,63.0,60.0,1017.7,2.0,7.0,9,7.8,0
19,0.0,3.4,10.5,10.0,31.0,14.0,4.0,11.0,28.0,71.0,65.0,1023.0,2.0,5.0,4,7.300000000000001,0
19,0.0,2.8,8.4,0.0,31.0,9.0,1.0,9.0,20.0,70.0,56.0,1025.4,1.0,3.0,4,7.100000000000001,0
17,0.2,1.2,2.3,12.0,46.0,12.0,11.0,24.0,9.0,56.0,53.0,1014.7,4.5,4.5,7,6.600000000000001,0
2,0.0,2.6,9.0,10.0,30.0,10.0,11.0,11.0,13.0,81.0,33.0,1023.5,1.0,1.0,5,16.6,0
11,0.0,6.6,11.8,5.0,35.0,2.0,5.0,11.0,17.0,61.0,51.0,1016.2,1.0,2.0,2,11.0,0
17,0.0,3.8,3.2,14.0,65.0,12.0,12.0,6.0,11.0,65.0,50.0,1003.6,7.0,7.0,5,5.699999999999999,0
9,0.0,10.6,11.2,7.5,37.96875,8.0,5.0,19.0,39.0,47.0,48.0,1009.2,4.0,1.0,2,10.5,0
12,0.0,6.922463768115942,8.8,6.0,46.0,6.0,6.0,13.0,26.0,57.0,39.0,1024.3,4.5,4.5,10,6.1,0
19,0.0,6.4,9.1,8.0,43.0,9.0,6.0,11.0,19.0,58.0,42.0,1025.2,6.0,1.0,5,5.200000000000001,0
24,0.6,2.4,8.6,13.0,57.0,14.0,13.0,26.0,39.0,81.0,46.0,1008.9,7.0,5.0,12,5.800000000000001,0
11,0.0,1.0,8.7,5.0,17.0,7.5,6.0,0.0,2.0,91.0,49.0,1033.2,1.0,3.0,6,14.200000000000001,0
9,0.0,12.4,13.2,2.0,61.0,0.0,1.0,33.0,28.0,36.0,15.0,1023.8,1.0,1.0,1,17.200000000000003,0
0,0.0,12.0,11.9,1.0,35.0,0.0,2.0,15.0,9.0,43.0,19.0,1017.9,0.0,0.0,3,11.5,0
7,0.0,8.0,10.4,1.0,33.0,0.0,1.0,2.0,24.0,61.0,39.0,1017.5,2.0,2.0,4,12.899999999999999,0
12,0.0,8.4,7.8,9.0,39.0,10.0,7.0,9.0,19.0,24.0,54.0,1008.6,4.5,4.5,2,4.799999999999997,0
19,0.4,4.6,12.8,4.0,59.0,2.0,4.0,7.0,35.0,67.0,50.0,1017.1,3.0,3.0,12,9.399999999999999,0
15,1.0,5.2,11.7,6.0,22.0,15.0,11.0,4.0,6.0,70.0,51.0,1009.4,5.0,2.0,12,11.899999999999999,0
1,1.0,13.0,11.5,3.0,56.0,2.0,2.0,17.0,30.0,62.0,27.0,1005.8,1.0,3.0,1,12.399999999999999,0
10,0.0,6.6,10.7,6.0,37.0,3.0,7.0,15.0,15.0,72.0,31.0,1019.0,6.0,4.5,2,11.900000000000002,0
24,0.0,4.0,6.0,6.0,41.0,7.0,6.0,20.0,15.0,56.0,41.0,1017.2,8.0,6.0,3,6.1,0
6,0.0,14.2,12.7,0.0,33.0,4.0,12.0,19.0,9.0,35.0,10.0,1011.2,0.0,1.0,2,16.1,0
4,0.2,6.2,12.5,5.0,59.0,7.0,5.0,17.0,33.0,59.0,9.0,1015.4,1.0,1.0,10,16.7,0
27,0.0,6.0,10.1,6.0,35.0,8.0,2.0,17.0,17.0,64.0,50.0,1016.8,1.0,2.0,8,11.3,0
7,0.0,5.0,9.8,4.0,31.0,13.0,1.0,2.0,17.0,77.0,60.0,1015.1,2.0,2.0,6,10.4,0
21,2.0,5.8,7.1,11.0,39.0,6.0,4.0,13.0,13.0,86.0,59.0,1011.4,7.0,6.0,2,9.600000000000001,0
11,0.0,4.8,10.0,15.0,35.0,12.0,14.0,11.0,17.0,60.0,56.0,1014.1,2.0,1.0,10,10.7,0
7,0.0,5.4,10.6,1.0,28.0,6.0,4.0,7.0,17.0,63.0,48.0,1017.6,1.0,1.0,7,12.7,0
7,0.2,3.8,5.3,6.0,31.0,7.0,8.0,15.0,17.0,62.0,48.0,1021.9,7.0,7.0,7,7.200000000000003,0
7,0.0,9.2,11.2,4.0,37.0,0.0,4.0,19.0,28.0,53.0,57.0,1017.2,2.0,4.0,9,6.699999999999999,0
17,0.4,1.0,5.6,12.0,39.0,15.0,0.0,15.0,11.0,70.0,57.0,1025.0,7.0,4.0,7,7.0,0
24,0.4,0.8,0.4,12.0,30.0,12.0,12.0,17.0,13.0,97.0,86.0,1029.8,8.0,7.0,7,6.9,0
6,0.0,6.0,13.1,15.0,46.0,14.0,15.0,7.0,28.0,35.0,21.0,1006.8,5.0,5.0,11,12.0,0
20,0.0,1.0,5.8,13.0,30.0,13.0,10.0,15.0,9.0,86.0,52.0,1022.0,7.0,6.0,6,8.4,0
1,0.0,4.0,10.3,5.0,31.0,13.0,13.0,4.0,9.0,41.0,25.0,1014.5,1.0,0.0,6,16.700000000000003,0
4,1.8,8.4,2.3,2.0,43.0,0.0,2.0,26.0,17.0,71.0,60.0,1019.0,6.0,8.0,2,8.5,0
9,0.0,9.4,11.7,15.0,39.0,0.0,6.0,28.0,9.0,49.0,24.0,1018.6,0.0,1.0,3,16.300000000000004,0
11,0.0,8.0,12.5,2.0,37.0,0.0,3.0,17.0,15.0,62.0,27.0,1013.4,1.0,0.0,2,12.599999999999998,0
22,0.0,6.8,10.6,15.0,56.0,15.0,13.0,26.0,22.0,47.0,33.0,1014.6,0.0,1.0,4,10.7,0
24,0.0,5.2,13.4,5.0,35.0,0.0,7.0,26.0,28.0,59.0,40.0,1015.5,1.0,2.0,1,17.5,0
8,0.0,12.4,11.2,15.0,39.0,10.0,14.0,6.0,22.0,70.0,27.0,1008.2,4.0,2.0,1,12.5,0
19,0.0,4.4,10.2,5.0,59.0,13.0,9.0,24.0,33.0,48.0,31.0,1013.3,1.0,2.0,9,8.2,0
18,0.0,5.4,5.8,4.0,26.0,1.0,12.0,6.0,13.0,69.0,37.0,1025.2,7.0,7.0,4,10.899999999999999,0
10,0.4,0.8,3.3,6.0,26.0,7.5,6.0,0.0,13.0,97.0,62.0,1028.5,7.0,5.0,7,11.0,0
15,0.0,7.6,12.1,2.0,37.0,9.0,2.0,7.0,15.0,40.0,53.0,1008.5,0.0,1.0,11,9.0,0
1,0.0,4.0,9.1,8.0,35.0,8.0,8.0,13.0,17.0,70.0,39.0,1022.6,5.0,1.0,6,6.000000000000002,0
9,0.0,2.8,9.3,7.0,30.0,8.0,7.0,2.0,19.0,86.0,54.0,1022.9,1.0,3.0,6,13.8,0
9,0.0,3.0,10.4,2.0,48.0,2.0,3.0,17.0,26.0,53.0,38.0,1023.6,0.0,1.0,4,14.3,0
21,0.0,7.0,5.2,2.0,37.0,3.0,2.0,17.0,17.0,70.0,40.0,1008.5,7.0,7.0,4,8.500000000000004,0
29,1.0,3.0,9.9,9.0,41.0,5.0,9.0,13.0,15.0,63.0,64.0,1021.8,8.0,7.0,12,4.999999999999998,0
0,0.0,12.8,11.6,6.0,33.0,3.0,5.0,19.0,17.0,58.0,16.0,1015.1,0.0,2.0,3,14.5,0
11,0.0,9.4,10.1,11.0,50.0,0.0,7.0,11.0,17.0,52.0,32.0,1007.1,1.0,3.0,2,12.599999999999998,0
6,0.0,0.8,8.6,0.0,17.0,1.0,2.0,6.0,7.0,77.0,43.0,1032.2,0.0,1.0,6,15.9,0
23,0.0,8.0,11.0,7.5,37.96875,0.0,2.0,19.0,22.0,57.0,62.0,1011.5,6.0,1.0,12,5.0,0
19,0.0,7.4,7.2,8.0,57.0,7.0,8.0,26.0,33.0,83.0,76.0,1019.7,3.0,7.0,3,1.8000000000000007,0
19,0.0,6.8,10.4,10.0,54.0,14.0,4.0,11.0,35.0,64.0,47.0,1020.0,1.0,1.0,3,10.2,0
2,0.0,6.2,9.2,3.0,26.0,2.0,6.0,19.0,11.0,51.0,22.0,1032.7,6.0,6.0,10,16.3,0
20,0.0,3.2,10.7,13.0,24.0,13.0,0.0,19.0,17.0,62.0,47.0,1024.3,3.0,1.0,8,8.5,0
10,0.0,6.8,5.9,11.0,56.0,4.0,12.0,7.0,17.0,33.0,18.0,1011.8,1.0,7.0,10,19.400000000000002,0
